Year,States,States Code,Age Groups,Count
2008,Michigan,26,85+ years,3612
2008,Minnesota,27,1-4 years,56
2008,Minnesota,27,5-9 years,36
2008,Minnesota,27,10-14 years,29
2008,Minnesota,27,15-19 years,53
2008,Minnesota,27,20-24 years,91
2008,Minnesota,27,25-29 years,155
2008,Minnesota,27,30-34 years,223
2008,Minnesota,27,35-39 years,433
2008,Minnesota,27,40-44 years,739
2008,Minnesota,27,45-49 years,1442
2008,Minnesota,27,50-54 years,2222
2008,Minnesota,27,55-59 years,2764
2008,Minnesota,27,60-64 years ,3084
2008,Minnesota,27,65-69 years,3336
2008,Minnesota,27,70-74 years,3026
2008,Minnesota,27,75-79 years,2686
2008,Minnesota,27,80-84 years,2180
2008,Minnesota,27,85+ years,1850
2008,Mississippi,28,1-4 years,20
2008,Mississippi,28,15-19 years,26
2008,Mississippi,28,20-24 years,37
2008,Mississippi,28,25-29 years,79
2008,Mississippi,28,30-34 years,133
2008,Mississippi,28,35-39 years,231
2008,Mississippi,28,40-44 years,431
2008,Mississippi,28,45-49 years,812
2008,Mississippi,28,50-54 years,1198
2008,Mississippi,28,55-59 years,1610
2008,Mississippi,28,60-64 years ,1907
2008,Mississippi,28,65-69 years,2148
2008,Mississippi,28,70-74 years,1874
2008,Mississippi,28,75-79 years,1600
2008,Mississippi,28,80-84 years,1112
2008,Mississippi,28,85+ years,894
2008,Missouri,29,1-4 years,50
2008,Missouri,29,5-9 years,42
2008,Missouri,29,10-14 years,26
2008,Missouri,29,15-19 years,47
2008,Missouri,29,20-24 years,96
2008,Missouri,29,25-29 years,157
2008,Missouri,29,30-34 years,265
2008,Missouri,29,35-39 years,454
2008,Missouri,29,40-44 years,787
2008,Missouri,29,45-49 years,1672
2008,Missouri,29,50-54 years,2461
2008,Missouri,29,55-59 years,3154
2008,Missouri,29,60-64 years ,3677
2008,Missouri,29,65-69 years,4047
2008,Missouri,29,70-74 years,3653
2008,Missouri,29,75-79 years,3213
2008,Missouri,29,80-84 years,2525
2008,Missouri,29,85+ years,2005
2008,Montana,30,25-29 years,24
2008,Montana,30,30-34 years,50
2008,Montana,30,35-39 years,62
2008,Montana,30,40-44 years,117
2008,Montana,30,45-49 years,223
2008,Montana,30,50-54 years,396
2008,Montana,30,55-59 years,554
2008,Montana,30,60-64 years ,649
2008,Montana,30,65-69 years,731
2008,Montana,30,70-74 years,634
2008,Montana,30,75-79 years,511
2008,Montana,30,80-84 years,470
2008,Montana,30,85+ years,390
2008,Nebraska,31,1-4 years,22
2008,Nebraska,31,20-24 years,33
2008,Nebraska,31,25-29 years,51
2008,Nebraska,31,30-34 years,65
2008,Nebraska,31,35-39 years,133
2008,Nebraska,31,40-44 years,216
2008,Nebraska,31,45-49 years,446
2008,Nebraska,31,50-54 years,686
2008,Nebraska,31,55-59 years,897
2008,Nebraska,31,60-64 years ,967
2008,Nebraska,31,65-69 years,1104
2008,Nebraska,31,70-74 years,994
2008,Nebraska,31,75-79 years,1080
2008,Nebraska,31,80-84 years,817
2008,Nebraska,31,85+ years,805
2008,Nevada,32,1-4 years,21
2008,Nevada,32,15-19 years,26
2008,Nevada,32,20-24 years,30
2008,Nevada,32,25-29 years,72
2008,Nevada,32,30-34 years,127
2008,Nevada,32,35-39 years,217
2008,Nevada,32,40-44 years,338
2008,Nevada,32,45-49 years,539
2008,Nevada,32,50-54 years,812
2008,Nevada,32,55-59 years,1155
2008,Nevada,32,60-64 years ,1574
2008,Nevada,32,65-69 years,1735
2008,Nevada,32,70-74 years,1501
2008,Nevada,32,75-79 years,1269
2008,Nevada,32,80-84 years,831
2008,Nevada,32,85+ years,563
2008,New Hampshire,33,20-24 years,17
2008,New Hampshire,33,25-29 years,39
2008,New Hampshire,33,30-34 years,56
2008,New Hampshire,33,35-39 years,124
2008,New Hampshire,33,40-44 years,203
2008,New Hampshire,33,45-49 years,416
2008,New Hampshire,33,50-54 years,663
2008,New Hampshire,33,55-59 years,760
2008,New Hampshire,33,60-64 years ,956
2008,New Hampshire,33,65-69 years,928
2008,New Hampshire,33,70-74 years,809
2008,New Hampshire,33,75-79 years,817
2008,New Hampshire,33,80-84 years,609
2008,New Hampshire,33,85+ years,500
2008,New Jersey,34,1-4 years,74
2008,New Jersey,34,5-9 years,50
2008,New Jersey,34,10-14 years,60
2008,New Jersey,34,15-19 years,93
2008,New Jersey,34,20-24 years,153
2008,New Jersey,34,25-29 years,262
2008,New Jersey,34,30-34 years,423
2008,New Jersey,34,35-39 years,791
2008,New Jersey,34,40-44 years,1452
2008,New Jersey,34,45-49 years,2597
2008,New Jersey,34,50-54 years,3683
2008,New Jersey,34,55-59 years,4657
2008,New Jersey,34,60-64 years ,5720
2008,New Jersey,34,65-69 years,5755
2008,New Jersey,34,70-74 years,5444
2008,New Jersey,34,75-79 years,5344
2008,New Jersey,34,80-84 years,4325
2008,New Jersey,34,85+ years,3610
2008,New Mexico,35,15-19 years,20
2008,New Mexico,35,20-24 years,32
2008,New Mexico,35,25-29 years,53
2008,New Mexico,35,30-34 years,79
2008,New Mexico,35,35-39 years,145
2008,New Mexico,35,40-44 years,258
2008,New Mexico,35,45-49 years,409
2008,New Mexico,35,50-54 years,697
2008,New Mexico,35,55-59 years,944
2008,New Mexico,35,60-64 years ,1072
2008,New Mexico,35,65-69 years,1148
2008,New Mexico,35,70-74 years,1072
2008,New Mexico,35,75-79 years,920
2008,New Mexico,35,80-84 years,640
2008,New Mexico,35,85+ years,500
2008,New York,36,< 1 year,42
2008,New York,36,1-4 years,167
2008,New York,36,5-9 years,127
2008,New York,36,10-14 years,107
2008,New York,36,15-19 years,174
2008,New York,36,20-24 years,327
2008,New York,36,25-29 years,622
2008,New York,36,30-34 years,979
2008,New York,36,35-39 years,1774
2008,New York,36,40-44 years,3181
2008,New York,36,45-49 years,5450
2008,New York,36,50-54 years,8324
2008,New York,36,55-59 years,10454
2008,New York,36,60-64 years ,12575
2008,New York,36,65-69 years,12778
2008,New York,36,70-74 years,11894
2008,New York,36,75-79 years,11325
2008,New York,36,80-84 years,9186
2008,New York,36,85+ years,8108
2008,North Carolina,37,< 1 year,19
2008,North Carolina,37,1-4 years,83
2008,North Carolina,37,5-9 years,62
2008,North Carolina,37,10-14 years,35
2008,North Carolina,37,15-19 years,80
2008,North Carolina,37,20-24 years,163
2008,North Carolina,37,25-29 years,246
2008,North Carolina,37,30-34 years,488
2008,North Carolina,37,35-39 years,856
2008,North Carolina,37,40-44 years,1443
2008,North Carolina,37,45-49 years,2491
2008,North Carolina,37,50-54 years,3779
2008,North Carolina,37,55-59 years,5006
2008,North Carolina,37,60-64 years ,6205
2008,North Carolina,37,65-69 years,6431
2008,North Carolina,37,70-74 years,5493
2008,North Carolina,37,75-79 years,4721
2008,North Carolina,37,80-84 years,3503
2008,North Carolina,37,85+ years,2550
2008,North Dakota,38,25-29 years,25
2008,North Dakota,38,30-34 years,27
2008,North Dakota,38,35-39 years,40
2008,North Dakota,38,40-44 years,83
2008,North Dakota,38,45-49 years,142
2008,North Dakota,38,50-54 years,252
2008,North Dakota,38,55-59 years,309
2008,North Dakota,38,60-64 years ,406
2008,North Dakota,38,65-69 years,423
2008,North Dakota,38,70-74 years,422
2008,North Dakota,38,75-79 years,391
2008,North Dakota,38,80-84 years,324
2008,North Dakota,38,85+ years,325
2008,Ohio,39,< 1 year,29
2008,Ohio,39,1-4 years,109
2008,Ohio,39,5-9 years,74
2008,Ohio,39,10-14 years,71
2008,Ohio,39,15-19 years,95
2008,Ohio,39,20-24 years,177
2008,Ohio,39,25-29 years,346
2008,Ohio,39,30-34 years,497
2008,Ohio,39,35-39 years,958
2008,Ohio,39,40-44 years,1647
2008,Ohio,39,45-49 years,3088
2008,Ohio,39,50-54 years,4862
2008,Ohio,39,55-59 years,6120
2008,Ohio,39,60-64 years ,7078
2008,Ohio,39,65-69 years,7778
2008,Ohio,39,70-74 years,7203
2008,Ohio,39,75-79 years,6762
2008,Ohio,39,80-84 years,5684
2008,Ohio,39,85+ years,4991
2008,Oklahoma,40,1-4 years,33
2008,Oklahoma,40,5-9 years,26
2008,Oklahoma,40,10-14 years,22
2008,Oklahoma,40,15-19 years,22
2008,Oklahoma,40,20-24 years,58
2008,Oklahoma,40,25-29 years,98
2008,Oklahoma,40,30-34 years,157
2008,Oklahoma,40,35-39 years,245
2008,Oklahoma,40,40-44 years,490
2008,Oklahoma,40,45-49 years,898
2008,Oklahoma,40,50-54 years,1384
2008,Oklahoma,40,55-59 years,1847
2008,Oklahoma,40,60-64 years ,2257
2008,Oklahoma,40,65-69 years,2581
2008,Oklahoma,40,70-74 years,2384
2008,Oklahoma,40,75-79 years,2061
2008,Oklahoma,40,80-84 years,1504
2008,Oklahoma,40,85+ years,1225
2008,Oregon,41,1-4 years,42
2008,Oregon,41,5-9 years,26
2008,Oregon,41,10-14 years,28
2008,Oregon,41,15-19 years,41
2008,Oregon,41,20-24 years,58
2008,Oregon,41,25-29 years,148
2008,Oregon,41,30-34 years,187
2008,Oregon,41,35-39 years,312
2008,Oregon,41,40-44 years,466
2008,Oregon,41,45-49 years,917
2008,Oregon,41,50-54 years,1413
2008,Oregon,41,55-59 years,2094
2008,Oregon,41,60-64 years ,2531
2008,Oregon,41,65-69 years,2655
2008,Oregon,41,70-74 years,2265
2008,Oregon,41,75-79 years,2039
2008,Oregon,41,80-84 years,1785
2008,Oregon,41,85+ years,1591
2008,Pennsylvania,42,< 1 year,23
2008,Pennsylvania,42,1-4 years,109
2008,Pennsylvania,42,5-9 years,62
2008,Pennsylvania,42,10-14 years,61
2008,Pennsylvania,42,15-19 years,105
2008,Pennsylvania,42,20-24 years,206
2008,Pennsylvania,42,25-29 years,349
2008,Pennsylvania,42,30-34 years,623
2008,Pennsylvania,42,35-39 years,1083
2008,Pennsylvania,42,40-44 years,2042
2008,Pennsylvania,42,45-49 years,3653
2008,Pennsylvania,42,50-54 years,5731
2008,Pennsylvania,42,55-59 years,7239
2008,Pennsylvania,42,60-64 years ,8661
2008,Pennsylvania,42,65-69 years,9271
2008,Pennsylvania,42,70-74 years,8685
2008,Pennsylvania,42,75-79 years,8524
2008,Pennsylvania,42,80-84 years,7297
2008,Pennsylvania,42,85+ years,6154
2008,Rhode Island,44,25-29 years,23
2008,Rhode Island,44,30-34 years,46
2008,Rhode Island,44,35-39 years,96
2008,Rhode Island,44,40-44 years,171
2008,Rhode Island,44,45-49 years,327
2008,Rhode Island,44,50-54 years,485
2008,Rhode Island,44,55-59 years,632
2008,Rhode Island,44,60-64 years ,728
2008,Rhode Island,44,65-69 years,720
2008,Rhode Island,44,70-74 years,668
2008,Rhode Island,44,75-79 years,639
2008,Rhode Island,44,80-84 years,647
2008,Rhode Island,44,85+ years,511
2008,South Carolina,45,1-4 years,33
2008,South Carolina,45,5-9 years,28
2008,South Carolina,45,15-19 years,39
2008,South Carolina,45,20-24 years,64
2008,South Carolina,45,25-29 years,117
2008,South Carolina,45,30-34 years,196
2008,South Carolina,45,35-39 years,324
2008,South Carolina,45,40-44 years,673
2008,South Carolina,45,45-49 years,1180
2008,South Carolina,45,50-54 years,1833
2008,South Carolina,45,55-59 years,2495
2008,South Carolina,45,60-64 years ,3174
2008,South Carolina,45,65-69 years,3311
2008,South Carolina,45,70-74 years,2859
2008,South Carolina,45,75-79 years,2260
2008,South Carolina,45,80-84 years,1703
2008,South Carolina,45,85+ years,1294
2008,South Dakota,46,30-34 years,31
2008,South Dakota,46,35-39 years,63
2008,South Dakota,46,40-44 years,86
2008,South Dakota,46,45-49 years,197
2008,South Dakota,46,50-54 years,269
2008,South Dakota,46,55-59 years,356
2008,South Dakota,46,60-64 years ,423
2008,South Dakota,46,65-69 years,515
2008,South Dakota,46,70-74 years,499
2008,South Dakota,46,75-79 years,455
2008,South Dakota,46,80-84 years,394
2008,South Dakota,46,85+ years,342
2008,Tennessee,47,1-4 years,61
2008,Tennessee,47,5-9 years,56
2008,Tennessee,47,10-14 years,46
2008,Tennessee,47,15-19 years,53
2008,Tennessee,47,20-24 years,86
2008,Tennessee,47,25-29 years,182
2008,Tennessee,47,30-34 years,302
2008,Tennessee,47,35-39 years,532
2008,Tennessee,47,40-44 years,949
2008,Tennessee,47,45-49 years,1698
2008,Tennessee,47,50-54 years,2547
2008,Tennessee,47,55-59 years,3465
2008,Tennessee,47,60-64 years ,4267
2008,Tennessee,47,65-69 years,4656
2008,Tennessee,47,70-74 years,3850
2008,Tennessee,47,75-79 years,3354
2008,Tennessee,47,80-84 years,2283
2008,Tennessee,47,85+ years,1711
2008,Texas,48,< 1 year,49
2008,Texas,48,1-4 years,321
2008,Texas,48,5-9 years,194
2008,Texas,48,10-14 years,184
2008,Texas,48,15-19 years,247
2008,Texas,48,20-24 years,357
2008,Texas,48,25-29 years,644
2008,Texas,48,30-34 years,1158
2008,Texas,48,35-39 years,1950
2008,Texas,48,40-44 years,3083
2008,Texas,48,45-49 years,5476
2008,Texas,48,50-54 years,7960
2008,Texas,48,55-59 years,10162
2008,Texas,48,60-64 years ,11760
2008,Texas,48,65-69 years,12301
2008,Texas,48,70-74 years,10912
2008,Texas,48,75-79 years,9476
2008,Texas,48,80-84 years,7170
2008,Texas,48,85+ years,5684
2008,Utah,49,1-4 years,41
2008,Utah,49,5-9 years,26
2008,Utah,49,15-19 years,32
2008,Utah,49,20-24 years,55
2008,Utah,49,25-29 years,122
2008,Utah,49,30-34 years,171
2008,Utah,49,35-39 years,216
2008,Utah,49,40-44 years,290
2008,Utah,49,45-49 years,469
2008,Utah,49,50-54 years,684
2008,Utah,49,55-59 years,885
2008,Utah,49,60-64 years ,1039
2008,Utah,49,65-69 years,1054
2008,Utah,49,70-74 years,999
2008,Utah,49,75-79 years,833
2008,Utah,49,80-84 years,631
2008,Utah,49,85+ years,450
2008,Vermont,50,25-29 years,17
2008,Vermont,50,30-34 years,20
2008,Vermont,50,35-39 years,45
2008,Vermont,50,40-44 years,95
2008,Vermont,50,45-49 years,202
2008,Vermont,50,50-54 years,284
2008,Vermont,50,55-59 years,380
2008,Vermont,50,60-64 years ,479
2008,Vermont,50,65-69 years,433
2008,Vermont,50,70-74 years,391
2008,Vermont,50,75-79 years,340
2008,Vermont,50,80-84 years,276
2008,Vermont,50,85+ years,237
2008,Virginia,51,1-4 years,70
2008,Virginia,51,5-9 years,52
2008,Virginia,51,10-14 years,51
2008,Virginia,51,15-19 years,66
2008,Virginia,51,20-24 years,102
2008,Virginia,51,25-29 years,206
2008,Virginia,51,30-34 years,346
2008,Virginia,51,35-39 years,647
2008,Virginia,51,40-44 years,1172
2008,Virginia,51,45-49 years,2042
2008,Virginia,51,50-54 years,3113
2008,Virginia,51,55-59 years,3977
2008,Virginia,51,60-64 years ,4739
2008,Virginia,51,65-69 years,4721
2008,Virginia,51,70-74 years,4211
2008,Virginia,51,75-79 years,3715
2008,Virginia,51,80-84 years,2773
2008,Virginia,51,85+ years,2184
2008,Washington,53,1-4 years,58
2008,Washington,53,5-9 years,39
2008,Washington,53,10-14 years,41
2008,Washington,53,15-19 years,70
2008,Washington,53,20-24 years,101
2008,Washington,53,25-29 years,206
2008,Washington,53,30-34 years,334
2008,Washington,53,35-39 years,520
2008,Washington,53,40-44 years,927
2008,Washington,53,45-49 years,1659
2008,Washington,53,50-54 years,2639
2008,Washington,53,55-59 years,3397
2008,Washington,53,60-64 years ,4162
2008,Washington,53,65-69 years,4040
2008,Washington,53,70-74 years,3730
2008,Washington,53,75-79 years,3195
2008,Washington,53,80-84 years,2663
2008,Washington,53,85+ years,2325
2008,West Virginia,54,1-4 years,20
2008,West Virginia,54,15-19 years,19
2008,West Virginia,54,20-24 years,24
2008,West Virginia,54,25-29 years,69
2008,West Virginia,54,30-34 years,113
2008,West Virginia,54,35-39 years,151
2008,West Virginia,54,40-44 years,275
2008,West Virginia,54,45-49 years,466
2008,West Virginia,54,50-54 years,810
2008,West Virginia,54,55-59 years,1160
2008,West Virginia,54,60-64 years ,1369
2008,West Virginia,54,65-69 years,1516
2008,West Virginia,54,70-74 years,1429
2008,West Virginia,54,75-79 years,1252
2008,West Virginia,54,80-84 years,956
2008,West Virginia,54,85+ years,698
2008,Wisconsin,55,1-4 years,50
2008,Wisconsin,55,5-9 years,38
2008,Wisconsin,55,10-14 years,41
2008,Wisconsin,55,15-19 years,63
2008,Wisconsin,55,20-24 years,93
2008,Wisconsin,55,25-29 years,159
2008,Wisconsin,55,30-34 years,248
2008,Wisconsin,55,35-39 years,436
2008,Wisconsin,55,40-44 years,805
2008,Wisconsin,55,45-49 years,1503
2008,Wisconsin,55,50-54 years,2258
2008,Wisconsin,55,55-59 years,2838
2008,Wisconsin,55,60-64 years ,3295
2008,Wisconsin,55,65-69 years,3603
2008,Wisconsin,55,70-74 years,3371
2008,Wisconsin,55,75-79 years,3259
2008,Wisconsin,55,80-84 years,2622
2008,Wisconsin,55,85+ years,2456
2008,Wyoming,56,35-39 years,42
2008,Wyoming,56,40-44 years,68
2008,Wyoming,56,45-49 years,118
2008,Wyoming,56,50-54 years,211
2008,Wyoming,56,55-59 years,308
2008,Wyoming,56,60-64 years ,286
2008,Wyoming,56,65-69 years,357
2008,Wyoming,56,70-74 years,270
2008,Wyoming,56,75-79 years,259
2008,Wyoming,56,80-84 years,199
2008,Wyoming,56,85+ years,141
2009,Alabama,1,1-4 years,31
2009,Alabama,1,5-9 years,35
2009,Alabama,1,10-14 years,32
2009,Alabama,1,15-19 years,31
2009,Alabama,1,20-24 years,65
2009,Alabama,1,25-29 years,116
2009,Alabama,1,30-34 years,217
2009,Alabama,1,35-39 years,346
2009,Alabama,1,40-44 years,673
2009,Alabama,1,45-49 years,1260
2009,Alabama,1,50-54 years,2050
2009,Alabama,1,55-59 years,2631
2009,Alabama,1,60-64 years ,3190
2009,Alabama,1,65-69 years,3394
2009,Alabama,1,70-74 years,3181
2009,Alabama,1,75-79 years,2568
2009,Alabama,1,80-84 years,1789
2009,Alabama,1,85+ years,1456
2009,Alaska,2,20-24 years,19
2009,Alaska,2,25-29 years,16
2009,Alaska,2,30-34 years,31
2009,Alaska,2,35-39 years,61
2009,Alaska,2,40-44 years,84
2009,Alaska,2,45-49 years,205
2009,Alaska,2,50-54 years,266
2009,Alaska,2,55-59 years,367
2009,Alaska,2,60-64 years ,366
2009,Alaska,2,65-69 years,316
2009,Alaska,2,70-74 years,244
2009,Alaska,2,75-79 years,195
2009,Alaska,2,80-84 years,118
2009,Alaska,2,85+ years,115
2009,Arizona,4,1-4 years,75
2009,Arizona,4,5-9 years,41
2009,Arizona,4,10-14 years,37
2009,Arizona,4,15-19 years,67
2009,Arizona,4,20-24 years,99
2009,Arizona,4,25-29 years,185
2009,Arizona,4,30-34 years,311
2009,Arizona,4,35-39 years,447
2009,Arizona,4,40-44 years,749
2009,Arizona,4,45-49 years,1254
2009,Arizona,4,50-54 years,1874
2009,Arizona,4,55-59 years,2582
2009,Arizona,4,60-64 years ,3334
2009,Arizona,4,65-69 years,3813
2009,Arizona,4,70-74 years,3529
2009,Arizona,4,75-79 years,2935
2009,Arizona,4,80-84 years,2237
2009,Arizona,4,85+ years,1840
2009,Arkansas,5,1-4 years,29
2009,Arkansas,5,5-9 years,22
2009,Arkansas,5,10-14 years,16
2009,Arkansas,5,15-19 years,30
2009,Arkansas,5,20-24 years,32
2009,Arkansas,5,25-29 years,76
2009,Arkansas,5,30-34 years,128
2009,Arkansas,5,35-39 years,213
2009,Arkansas,5,40-44 years,341
2009,Arkansas,5,45-49 years,669
2009,Arkansas,5,50-54 years,1147
2009,Arkansas,5,55-59 years,1426
2009,Arkansas,5,60-64 years ,1944
2009,Arkansas,5,65-69 years,2282
2009,Arkansas,5,70-74 years,1903
2009,Arkansas,5,75-79 years,1608
2009,Arkansas,5,80-84 years,1054
2009,Arkansas,5,85+ years,811
2009,California,6,< 1 year,57
2009,California,6,1-4 years,375
2009,California,6,5-9 years,281
2009,California,6,10-14 years,242
2009,California,6,15-19 years,348
2009,California,6,20-24 years,556
2009,California,6,25-29 years,987
2009,California,6,30-34 years,1505
2009,California,6,35-39 years,2736
2009,California,6,40-44 years,4724
2009,California,6,45-49 years,8212
2009,California,6,50-54 years,12345
2009,California,6,55-59 years,15785
2009,California,6,60-64 years ,18963
2009,California,6,65-69 years,19162
2009,California,6,70-74 years,17450
2009,California,6,75-79 years,15908
2009,California,6,80-84 years,12931
2009,California,6,85+ years,11956
2009,Colorado,8,1-4 years,50
2009,Colorado,8,5-9 years,31
2009,Colorado,8,10-14 years,30
2009,Colorado,8,15-19 years,39
2009,Colorado,8,20-24 years,71
2009,Colorado,8,25-29 years,163
2009,Colorado,8,30-34 years,221
2009,Colorado,8,35-39 years,411
2009,Colorado,8,40-44 years,622
2009,Colorado,8,45-49 years,1195
2009,Colorado,8,50-54 years,1813
2009,Colorado,8,55-59 years,2377
2009,Colorado,8,60-64 years ,2853
2009,Colorado,8,65-69 years,2713
2009,Colorado,8,70-74 years,2243
2009,Colorado,8,75-79 years,1953
